ENSG	Gene	NumTypesSig	Types
ENSG00000179094.12	AC129492.1	2	BLCA TGCT
ENSG00000260302.1	AP005482.1	2	BLCA THYM
ENSG00000178562.16	CD28	2	BLCA SARC
ENSG00000205129.7	C4orf47	2	GBM LGG
ENSG00000148484.16	RSU1	2	BRCA LUAD
ENSG00000230155.5	FO393401.1	2	DLBC THYM
ENSG00000266149.1	AP001094.3	2	PRAD THYM
ENSG00000152377.11	SPOCK1	2	BLCA LAML
ENSG00000115163.13	CENPA	2	BRCA COAD
ENSG00000170442.10	KRT86	2	BLCA BRCA
ENSG00000254012.1	RPL10P8	2	READ STAD
ENSG00000174992.7	ZG16	2	COAD LIHC
ENSG00000216588.7	IGSF23	2	BRCA LIHC
ENSG00000013810.17	TACC3	2	BRCA THYM
ENSG00000214900.7	LINC01588	2	BRCA SARC
ENSG00000117152.12	RGS4	2	BLCA TGCT
ENSG00000271918.1	AC034236.2	2	LGG MESO
ENSG00000166292.10	TMEM100	2	BLCA TGCT
ENSG00000269814.1	AC008403.3	2	GBM LGG
ENSG00000161013.15	MGAT4B	2	COAD READ
ENSG00000106351.11	AGFG2	2	LGG TGCT
ENSG00000211651.3	IGLV1-44	2	ACC BLCA
ENSG00000174348.12	PODN	2	BLCA SARC
ENSG00000259612.1	EEF1A1P22	2	COAD LAML
ENSG00000237077.1	AC105399.1	2	COAD READ
ENSG00000183379.7	SYNDIG1L	2	LGG TGCT
ENSG00000271201.1	AC247036.1	2	TGCT THYM
ENSG00000128322.6	IGLL1	2	BRCA THYM
ENSG00000274641.1	HIST1H2BO	2	GBM OV
ENSG00000265735.2	RN7SL5P	2	GBM OV
ENSG00000258955.1	LINC00519	2	LUAD LUSC
ENSG00000272173.1	U47924.2	2	PRAD THYM
ENSG00000166275.14	BORCS7	2	GBM LAML
ENSG00000211684.2	IGLJ7	2	COAD READ
ENSG00000237851.1	AL023584.2	2	LUAD UCEC
ENSG00000172890.10	NADSYN1	2	PRAD TGCT
ENSG00000159261.9	CLDN14	2	BRCA SARC
ENSG00000130234.9	ACE2	2	BRCA TGCT
ENSG00000140274.12	DUOXA2	2	COAD STAD
ENSG00000100842.11	EFS	2	BRCA TGCT
ENSG00000163467.10	TSACC	2	LIHC OV
ENSG00000233038.4	AC011899.2	2	ACC SARC
ENSG00000237429.1	BX293535.1	2	PRAD THYM
ENSG00000161640.14	SIGLEC11	2	BLCA SARC
ENSG00000196664.4	TLR7	2	ACC SARC
ENSG00000186710.10	CFAP73	2	LGG PRAD
ENSG00000112874.8	NUDT12	2	GBM LUSC
ENSG00000204019.4	CT83	2	BRCA STAD
ENSG00000201823.1	SNORD48	2	COAD READ
ENSG00000138036.17	DYNC2LI1	2	HNSC STAD
ENSG00000223548.1	AC034228.1	2	GBM LGG
ENSG00000270039.1	AC025165.5	2	LGG STAD
ENSG00000179902.11	C1orf194	2	LGG UCEC
ENSG00000228071.4	RPL7P47	2	LAML STAD
ENSG00000113851.12	CRBN	2	GBM LUSC
ENSG00000109738.9	GLRB	2	GBM LUAD
ENSG00000186831.10	KRT17P2	2	ESCA HNSC
ENSG00000115425.12	PECR	2	GBM LUSC
ENSG00000206647.1	RF00410	2	BRCA THYM
ENSG00000147166.9	ITGB1BP2	2	PRAD THYM
ENSG00000259347.4	AC087482.1	2	KIRP LIHC
ENSG00000022277.11	RTF2	2	GBM LGG
ENSG00000211911.1	IGHD3-22	2	COAD READ
ENSG00000277013.1	AC008556.1	2	SKCM TGCT
ENSG00000127083.7	OMD	2	BLCA LUAD
ENSG00000275713.1	HIST1H2BH	2	OV THYM
ENSG00000198286.8	CARD11	2	ACC TGCT
ENSG00000087494.14	PTHLH	2	BLCA ESCA
ENSG00000272824.1	AC245100.7	2	LGG STAD
ENSG00000258017.1	AC011603.2	2	COAD READ
ENSG00000169955.7	ZNF747	2	TGCT THYM
ENSG00000196091.11	MYBPC1	2	GBM LGG
ENSG00000211945.2	IGHV1-18	2	ACC BLCA
ENSG00000162614.17	NEXN	2	BLCA LAML
ENSG00000178882.12	RFLNA	2	BLCA BRCA
ENSG00000172243.16	CLEC7A	2	LUSC SARC
ENSG00000158014.13	SLC30A2	2	KIRP THCA
ENSG00000121898.11	CPXM2	2	BLCA LGG
ENSG00000232203.3	SLC25A6P2	2	COAD READ
ENSG00000246089.3	AC016065.1	2	BRCA PRAD
ENSG00000229417.1	NPM1P25	2	THCA UCEC
ENSG00000161911.10	TREML1	2	SARC TGCT
ENSG00000221955.9	SLC12A8	2	SARC TGCT
ENSG00000101361.13	NOP56	2	HNSC THYM
ENSG00000228252.7	COL6A4P2	2	ACC TGCT
ENSG00000275395.3	FCGBP	2	ACC SARC
ENSG00000260806.1	AL163051.1	2	OV UCEC
ENSG00000164125.14	GASK1B	2	LAML TGCT
ENSG00000135919.11	SERPINE2	2	BLCA TGCT
ENSG00000179073.6	TAAR3P	2	GBM STAD
ENSG00000230641.1	USP12-AS2	2	GBM OV
ENSG00000211721.2	TRBV6-5	2	ACC SARC
ENSG00000105609.15	LILRB5	2	BLCA SARC
ENSG00000168062.8	BATF2	2	BLCA BRCA
ENSG00000139714.11	MORN3	2	TGCT UCEC
ENSG00000187860.9	CCDC157	2	PRAD THYM
ENSG00000197794.2	IGKV7-3	2	COAD THCA
ENSG00000246430.5	LINC00968	2	ACC LAML
ENSG00000140285.8	FGF7	2	BLCA TGCT
ENSG00000149084.10	HSD17B12	2	COAD LUSC
ENSG00000163263.6	C1orf189	2	GBM LUSC
ENSG00000122254.6	HS3ST2	2	BLCA KIRP
ENSG00000218739.8	CEBPZOS	2	GBM LAML
ENSG00000136698.7	CFC1	2	PCPG THYM
ENSG00000227157.1	AC068535.1	2	GBM LGG
ENSG00000196460.11	RFX8	2	BLCA SARC
ENSG00000221500.1	SNORD100	2	BRCA HNSC
ENSG00000122224.16	LY9	2	BLCA SARC
ENSG00000213772.3	EIF1P7	2	COAD STAD
ENSG00000084073.7	ZMPSTE24	2	LAML TGCT
ENSG00000162368.12	CMPK1	2	LUSC TGCT
ENSG00000176402.5	GJC3	2	PRAD TGCT
ENSG00000252866.1	RNA5SP243	2	COAD READ
ENSG00000184838.13	PRR16	2	BLCA OV
ENSG00000101928.11	MOSPD1	2	GBM LUAD
ENSG00000278743.1	AC087239.1	2	THYM UCEC
ENSG00000139620.11	KANSL2	2	COAD GBM
ENSG00000157703.14	SVOPL	2	BRCA LGG
ENSG00000071553.15	ATP6AP1	2	SARC TGCT
ENSG00000253276.2	CCDC71L	2	BLCA BRCA
ENSG00000272619.1	AC093673.2	2	LGG TGCT
ENSG00000276390.1	AC004241.3	2	CESC COAD
ENSG00000229124.5	VIM-AS1	2	BLCA BRCA
ENSG00000272068.1	AL365181.2	2	PAAD UCEC
ENSG00000164509.12	IL31RA	2	BLCA LAML
ENSG00000251546.1	IGKV1D-39	2	BLCA THCA
ENSG00000142627.12	EPHA2	2	BRCA TGCT
ENSG00000280153.1	AC133065.3	2	LGG THCA
ENSG00000226174.5	TEX22	2	PRAD THYM
ENSG00000121068.12	TBX2	2	PRAD TGCT
ENSG00000114054.12	PCCB	2	COAD LIHC
ENSG00000224409.1	AC114489.1	2	HNSC LUSC
ENSG00000149451.16	ADAM33	2	BLCA PRAD
ENSG00000095370.18	SH2D3C	2	ACC BLCA
ENSG00000177352.9	CCDC71	2	COAD LUAD
ENSG00000268403.2	AC132192.2	2	LGG THYM
ENSG00000142082.13	SIRT3	2	HNSC TGCT
ENSG00000244355.6	LY6G6D	2	PRAD TGCT
ENSG00000269365.2	AC120349.1	2	BRCA THYM
ENSG00000105835.10	NAMPT	2	LAML LUSC
ENSG00000151715.6	TMEM45B	2	COAD TGCT
ENSG00000105696.7	AC003112.1	2	BLCA TGCT
ENSG00000226281.2	AL031123.1	2	HNSC UCEC
ENSG00000146007.9	ZMAT2	2	HNSC LAML
ENSG00000055957.9	ITIH1	2	BLCA LIHC
ENSG00000248890.1	HHIP-AS1	2	PCPG TGCT
ENSG00000124657.1	OR2B6	2	BRCA HNSC
ENSG00000104998.3	IL27RA	2	BLCA BRCA
ENSG00000164822.4	DEFA6	2	READ THYM
ENSG00000214881.4	TMEM14DP	2	COAD READ
ENSG00000197561.5	ELANE	2	PCPG SARC
ENSG00000260981.1	AC091932.1	2	LGG SKCM
ENSG00000084628.8	NKAIN1	2	KIRC KIRP
ENSG00000085117.10	CD82	2	BRCA TGCT
ENSG00000255156.1	RNY1P9	2	LAML STAD
ENSG00000166173.10	LARP6	2	LGG PRAD
ENSG00000163126.13	ANKRD23	2	PRAD THYM
ENSG00000125319.13	C17orf53	2	PAAD THYM
ENSG00000170779.10	CDCA4	2	BRCA COAD
ENSG00000142512.13	SIGLEC10	2	BLCA SARC
ENSG00000134443.8	GRP	2	LUAD READ
ENSG00000174928.14	C3orf33	2	COAD GBM
ENSG00000259374.2	NDUFB4P11	2	BRCA OV
ENSG00000255503.1	AP001767.3	2	LGG THYM
ENSG00000148985.18	PGAP2	2	COAD READ
ENSG00000123080.9	CDKN2C	2	LUAD OV
ENSG00000158423.15	RIBC1	2	LGG PRAD
ENSG00000239223.3	RPL34P31	2	COAD READ
ENSG00000267328.1	AC002398.2	2	ACC PRAD
ENSG00000256594.6	AC010186.2	2	GBM LUSC
ENSG00000265107.2	GJA5	2	BLCA TGCT
ENSG00000106624.7	AEBP1	2	BLCA TGCT
ENSG00000124762.12	CDKN1A	2	BLCA TGCT
ENSG00000147614.3	ATP6V0D2	2	BLCA MESO
ENSG00000183150.6	GPR19	2	BRCA GBM
ENSG00000253785.1	AC008429.2	2	COAD READ
ENSG00000230829.3	AC025181.1	2	CESC HNSC
ENSG00000184349.11	EFNA5	2	BRCA TGCT
ENSG00000163888.3	CAMK2N2	2	BLCA PRAD
ENSG00000110047.16	EHD1	2	BLCA BRCA
ENSG00000253308.2	AC004080.1	2	PRAD TGCT
ENSG00000155508.12	CNOT8	2	GBM LUSC
ENSG00000273893.1	AL133520.1	2	LGG THYM
ENSG00000233380.1	RPS2P48	2	COAD READ
ENSG00000125170.9	DOK4	2	COAD TGCT
ENSG00000137960.5	GIPC2	2	PCPG TGCT
ENSG00000113328.17	CCNG1	2	COAD GBM
ENSG00000227682.2	ATP5F1AP2	2	COAD READ
ENSG00000172171.9	TEFM	2	COAD GBM
ENSG00000156026.13	MCU	2	COAD LUSC
ENSG00000204305.12	AGER	2	HNSC PRAD
ENSG00000166145.13	SPINT1	2	LGG THCA
ENSG00000187601.4	MAGEH1	2	LUAD TGCT
ENSG00000237398.1	HLA-DPA3	2	BRCA SARC
ENSG00000111652.8	COPS7A	2	GBM LUSC
ENSG00000102931.6	ARL2BP	2	COAD LUSC
ENSG00000133134.10	BEX2	2	OV PRAD
ENSG00000243746.1	EEF1A1P10	2	GBM LAML
ENSG00000126785.11	RHOJ	2	BLCA TGCT
ENSG00000165917.8	RAPSN	2	LGG PRAD
ENSG00000117215.13	PLA2G2D	2	BLCA SARC
ENSG00000115561.13	CHMP3	2	LAML STAD
ENSG00000173801.15	JUP	2	LGG PAAD
ENSG00000171303.6	KCNK3	2	BLCA TGCT
ENSG00000101391.19	CDK5RAP1	2	HNSC THYM
ENSG00000135773.11	CAPN9	2	LGG TGCT
ENSG00000140451.11	PIF1	2	BRCA HNSC
ENSG00000253239.1	IGLVI-70	2	BLCA THCA
ENSG00000182952.4	HMGN4	2	GBM LUSC
ENSG00000274997.1	HIST1H2AH	2	OV THYM
ENSG00000164022.15	AIMP1	2	HNSC LAML
ENSG00000137098.12	SPAG8	2	LGG PRAD
ENSG00000095917.12	TPSD1	2	ACC BLCA
ENSG00000106603.16	COA1	2	COAD GBM
ENSG00000174669.10	SLC29A2	2	LGG TGCT
ENSG00000278703.1	AC100847.1	2	KIRC KIRP
ENSG00000263731.1	AC145207.5	2	LAML LGG
ENSG00000101213.6	PTK6	2	SKCM TGCT
ENSG00000248234.1	AC091839.1	2	COAD READ
ENSG00000134516.14	DOCK2	2	BLCA SARC
ENSG00000204388.6	HSPA1B	2	LAML PRAD
ENSG00000255362.1	AP000785.2	2	BRCA HNSC
ENSG00000166189.7	HPS6	2	COAD READ
ENSG00000132832.8	AL139352.1	2	SARC THYM
ENSG00000116667.11	C1orf21	2	COAD TGCT
ENSG00000132703.3	APCS	2	KIRC LIHC
ENSG00000132781.16	MUTYH	2	BRCA PRAD
ENSG00000233411.1	AL359962.1	2	STAD THYM
ENSG00000224165.4	DNAJC27-AS1	2	LIHC PRAD
ENSG00000261829.1	AC009407.1	2	LGG PRAD
ENSG00000231123.1	SPATA20P1	2	LUSC SARC
ENSG00000161638.9	ITGA5	2	BLCA TGCT
ENSG00000272056.1	AC013472.3	2	LGG PCPG
ENSG00000240399.1	AC004801.2	2	PRAD THYM
ENSG00000158089.13	GALNT14	2	BRCA LUAD
ENSG00000202174.1	RNA5-8SP5	2	GBM OV
ENSG00000243859.3	RPL5P17	2	COAD READ
ENSG00000118523.5	CCN2	2	BLCA TGCT
ENSG00000093144.17	ECHDC1	2	LAML TGCT
ENSG00000277782.1	AC068870.2	2	DLBC LGG
ENSG00000226945.1	AC098935.1	2	COAD STAD
ENSG00000211950.2	IGHV1-24	2	ACC BLCA
ENSG00000211947.2	IGHV3-21	2	ACC BLCA
ENSG00000233057.1	EEF1A1P14	2	GBM LAML
ENSG00000198868.3	MTND4LP30	2	LAML STAD
ENSG00000238276.4	AL354863.1	2	KICH THYM
ENSG00000248099.3	INSL3	2	BRCA LGG
ENSG00000069535.13	MAOB	2	BLCA SKCM
ENSG00000225756.1	DBH-AS1	2	BLCA TGCT
ENSG00000184502.3	GAST	2	HNSC TGCT
ENSG00000104833.9	TUBB4A	2	BRCA LGG
ENSG00000253829.1	AC067817.2	2	LAML STAD
ENSG00000164221.11	CCDC112	2	LAML STAD
ENSG00000174473.14	GALNTL6	2	PRAD STAD
ENSG00000245293.2	AC096564.1	2	LAML THYM
ENSG00000086205.15	FOLH1	2	BRCA LGG
ENSG00000106511.5	MEOX2	2	BLCA TGCT
ENSG00000261575.2	AC005829.1	2	LIHC MESO
ENSG00000080031.8	AC010327.1	2	LGG TGCT
ENSG00000272970.1	AC107294.2	2	BRCA THCA
ENSG00000105880.4	DLX5	2	BRCA TGCT
ENSG00000183578.5	TNFAIP8L3	2	BLCA PCPG
ENSG00000250934.1	AC016924.1	2	KIRP LGG
ENSG00000250166.2	AC053513.1	2	BRCA LGG
ENSG00000198113.2	TOR4A	2	COAD SARC
ENSG00000271895.2	AL109811.2	2	HNSC LGG
ENSG00000127314.16	RAP1B	2	GBM LUSC
ENSG00000180176.13	TH	2	HNSC READ
ENSG00000234369.1	TATDN1P1	2	BRCA COAD
ENSG00000054179.10	ENTPD2	2	LGG TGCT
ENSG00000111679.15	PTPN6	2	SARC THCA
ENSG00000134539.15	KLRD1	2	BLCA SARC
ENSG00000236312.3	RPL34P34	2	GBM LAML
ENSG00000214822.7	KRT16P3	2	CESC HNSC
ENSG00000230102.6	LINC02028	2	GBM LIHC
ENSG00000113600.9	C9	2	LIHC SARC
ENSG00000254815.4	AP006284.1	2	HNSC TGCT
ENSG00000224383.6	PRR29	2	PRAD TGCT
ENSG00000167768.4	KRT1	2	TGCT THYM
ENSG00000123342.14	MMP19	2	SARC TGCT
ENSG00000139193.3	CD27	2	BLCA THYM
ENSG00000166250.10	CLMP	2	BLCA TGCT
ENSG00000129450.7	SIGLEC9	2	BLCA SARC
ENSG00000260630.5	SNAI3-AS1	2	LGG PRAD
ENSG00000249051.2	AC112518.1	2	STAD UCEC
ENSG00000184221.11	OLIG1	2	BRCA UCEC
ENSG00000234428.2	AC023051.1	2	BLCA BRCA
ENSG00000243004.4	AC005062.1	2	PRAD TGCT
ENSG00000211959.2	IGHV4-39	2	ACC BLCA
ENSG00000100749.6	VRK1	2	COAD LAML
ENSG00000049089.12	COL9A2	2	LGG TGCT
ENSG00000231651.1	DLG3-AS1	2	OV PRAD
ENSG00000172322.12	CLEC12A	2	GBM SARC
ENSG00000151640.11	DPYSL4	2	PRAD TGCT
ENSG00000173153.12	ESRRA	2	BRCA TGCT
ENSG00000269892.1	AC125494.2	2	LGG TGCT
ENSG00000008056.11	SYN1	2	BLCA PRAD
ENSG00000116883.8	AL591845.1	2	HNSC KICH
ENSG00000253508.1	AC004080.2	2	PRAD TGCT
ENSG00000241224.5	C3orf85	2	COAD LIHC
ENSG00000105989.7	WNT2	2	BLCA SARC
ENSG00000213820.3	RPL13P2	2	COAD READ
ENSG00000259051.1	HNRNPUP1	2	COAD READ
ENSG00000151948.10	GLT1D1	2	BLCA THYM
ENSG00000225912.1	AL121871.1	2	ESCA STAD
ENSG00000280323.1	AC053503.6	2	BLCA PRAD
ENSG00000100902.9	PSMA6	2	GBM LUSC
ENSG00000071994.9	PDCD2	2	COAD LUSC
ENSG00000281103.1	TRG-AS1	2	ACC SARC
ENSG00000250568.1	AC098591.2	2	COAD READ
ENSG00000255921.1	AC026310.2	2	BLCA SARC
ENSG00000146013.9	GFRA3	2	BRCA PRAD
ENSG00000132635.15	PCED1A	2	HNSC PRAD
ENSG00000140297.11	GCNT3	2	COAD LUSC
ENSG00000273680.1	AC009318.2	2	LGG TGCT
ENSG00000253338.1	IGLV3-29	2	BLCA COAD
ENSG00000124159.14	MATN4	2	BRCA HNSC
ENSG00000137491.13	SLCO2B1	2	BLCA SARC
ENSG00000261039.2	LINC02544	2	BLCA LUAD
ENSG00000116871.14	MAP7D1	2	BLCA LGG
ENSG00000269949.1	AC069307.1	2	THYM UCEC
ENSG00000203697.10	CAPN8	2	TGCT THCA
ENSG00000178125.13	PPP1R42	2	GBM LGG
ENSG00000226278.1	PSPHP1	2	BRCA LUSC
ENSG00000183199.6	HSP90AB3P	2	COAD LAML
ENSG00000226403.1	AL392089.1	2	DLBC GBM
ENSG00000203705.9	TATDN3	2	GBM LUSC
ENSG00000186469.7	GNG2	2	ACC BLCA
ENSG00000149554.11	CHEK1	2	PRAD THCA
ENSG00000133612.17	AGAP3	2	SARC TGCT
ENSG00000154133.13	ROBO4	2	BLCA TGCT
ENSG00000178685.12	PARP10	2	LGG THYM
ENSG00000233834.5	AC005083.1	2	BRCA TGCT
ENSG00000204173.9	LRRC37A5P	2	GBM LGG
ENSG00000188986.4	NELFB	2	BLCA THYM
ENSG00000179046.7	TRIML2	2	BRCA HNSC
ENSG00000143436.9	MRPL9	2	BRCA GBM
ENSG00000180834.6	MAP6D1	2	LGG THYM
ENSG00000228701.1	TNKS2-AS1	2	LGG THYM
ENSG00000081154.10	PCNP	2	GBM LAML
ENSG00000260997.1	AC004847.1	2	BLCA SARC
ENSG00000120254.14	MTHFD1L	2	BLCA BRCA
ENSG00000162777.15	DENND2D	2	LGG SARC
ENSG00000233871.1	DLG5-AS1	2	THYM UCEC
ENSG00000205076.4	LGALS7	2	HNSC STAD
ENSG00000243944.4	AC117386.2	2	KIRC OV
ENSG00000088833.16	NSFL1C	2	HNSC THYM
ENSG00000162706.11	CADM3	2	BLCA SARC
ENSG00000069206.14	ADAM7	2	KIRC KIRP
ENSG00000172201.9	ID4	2	BRCA PCPG
ENSG00000172349.15	IL16	2	ACC BLCA
ENSG00000168917.8	SLC35G2	2	GBM TGCT
ENSG00000196878.11	LAMB3	2	PAAD TGCT
ENSG00000142303.12	ADAMTS10	2	BLCA TGCT
ENSG00000106366.8	SERPINE1	2	BLCA TGCT
ENSG00000116014.8	KISS1R	2	COAD ESCA
ENSG00000072571.18	HMMR	2	LUSC OV
ENSG00000248079.2	DPH6-DT	2	GBM LGG
ENSG00000226380.6	AC016831.1	2	BLCA PRAD
ENSG00000178026.11	LRRC75B	2	HNSC PRAD
ENSG00000171402.13	XAGE3	2	TGCT UCEC
ENSG00000278637.1	HIST1H4A	2	BRCA COAD
ENSG00000118113.10	MMP8	2	LUAD SARC
ENSG00000064218.4	DMRT3	2	BLCA BRCA
ENSG00000272308.1	AC104113.1	2	PCPG SARC
ENSG00000124444.14	ZNF576	2	PRAD THYM
ENSG00000142920.15	AZIN2	2	BLCA LGG
ENSG00000258734.2	AL049873.2	2	COAD READ
ENSG00000120669.14	SOHLH2	2	BRCA PRAD
ENSG00000271375.1	AC134879.2	2	BLCA THCA
ENSG00000261742.4	LINC00922	2	KIRC SARC
ENSG00000163586.8	FABP1	2	LIHC TGCT
ENSG00000106133.16	NSUN5P2	2	PRAD TGCT
ENSG00000178602.6	OTOS	2	GBM LGG
ENSG00000255507.4	UVRAG-DT	2	BRCA OV
ENSG00000167967.14	E4F1	2	PRAD THYM
ENSG00000075643.5	MOCOS	2	KIRC LUSC
ENSG00000181016.8	LSMEM1	2	SKCM STAD
ENSG00000164929.15	BAALC	2	GBM TGCT
ENSG00000132746.13	ALDH3B2	2	SKCM TGCT
ENSG00000148826.8	NKX6-2	2	LGG PCPG
ENSG00000118257.15	NRP2	2	BLCA TGCT
ENSG00000147223.5	RIPPLY1	2	LIHC TGCT
ENSG00000236764.4	COX7A2P2	2	COAD READ
ENSG00000087460.22	GNAS	2	BRCA TGCT
ENSG00000278196.1	IGLV2-8	2	ACC BLCA
ENSG00000166670.8	MMP10	2	LUAD TGCT
ENSG00000213931.4	HBE1	2	COAD HNSC
ENSG00000121897.12	LIAS	2	GBM HNSC
ENSG00000166831.7	RBPMS2	2	BLCA PRAD
ENSG00000105705.14	AC004475.1	2	PRAD THYM
ENSG00000236120.5	AC110995.1	2	GBM SARC
ENSG00000272343.1	AC107952.2	2	LGG PRAD
ENSG00000182667.13	NTM	2	BLCA TGCT
ENSG00000202031.1	SNORD38A	2	COAD READ
ENSG00000169397.3	RNASE3	2	GBM LAML
ENSG00000230673.3	PABPC1P3	2	COAD LAML
ENSG00000128394.15	APOBEC3F	2	LGG TGCT
ENSG00000278626.1	AC023310.4	2	HNSC STAD
ENSG00000231412.2	AC005392.2	2	STAD TGCT
ENSG00000225765.1	LINC01831	2	GBM LIHC
ENSG00000225950.6	NTF4	2	HNSC PRAD
ENSG00000211934.3	IGHV1-2	2	ACC BLCA
ENSG00000100297.14	MCM5	2	BRCA THYM
ENSG00000167311.12	ART5	2	KIRC KIRP
ENSG00000271732.1	AL137798.1	2	LIHC PRAD
ENSG00000164520.10	RAET1E	2	LUSC STAD
ENSG00000124575.6	HIST1H1D	2	DLBC THYM
ENSG00000176124.10	DLEU1	2	GBM LUSC
ENSG00000230798.4	FOXD3-AS1	2	OV TGCT
ENSG00000274020.1	LINC01138	2	LGG TGCT
ENSG00000204278.11	TMEM235	2	LGG THYM
ENSG00000174332.4	GLIS1	2	BLCA TGCT
ENSG00000212694.7	LINC01089	2	PRAD THYM
ENSG00000102048.14	ASB9	2	TGCT THYM
ENSG00000182132.11	KCNIP1	2	BLCA TGCT
ENSG00000060982.13	BCAT1	2	BLCA TGCT
ENSG00000182351.7	CRIP1P4	2	COAD STAD
ENSG00000249141.1	AL159163.1	2	BLCA UCEC
ENSG00000228847.1	ATP5MC2P4	2	COAD READ
ENSG00000119203.12	CPSF3	2	COAD THYM
ENSG00000255108.1	AP006621.1	2	COAD READ
ENSG00000151846.8	PABPC3	2	COAD LAML
ENSG00000267577.1	AC010327.4	2	PRAD SARC
ENSG00000178172.5	SPINK6	2	HNSC LUAD
ENSG00000115866.9	DARS	2	LAML STAD
ENSG00000272141.1	AL390719.2	2	HNSC TGCT
ENSG00000125780.11	TGM3	2	LIHC PRAD
ENSG00000120820.11	GLT8D2	2	BLCA TGCT
ENSG00000185038.13	MROH2A	2	KICH KIRP
ENSG00000075399.11	VPS9D1	2	PRAD TGCT
ENSG00000233844.1	KCNQ5-IT1	2	DLBC LUAD
ENSG00000268707.1	AL158151.4	2	SARC UCEC
ENSG00000254290.1	AC124067.4	2	KIRC TGCT
ENSG00000124145.6	SDC4	2	LGG TGCT
ENSG00000276742.1	AL731566.2	2	LGG PRAD
ENSG00000178585.13	CTNNBIP1	2	BRCA HNSC
ENSG00000270550.1	IGHV3-30	2	ACC BLCA
ENSG00000182156.8	ENPP7	2	KIRP LIHC
ENSG00000254685.5	FPGT	2	GBM LUSC
ENSG00000109332.18	UBE2D3	2	GBM LUSC
ENSG00000147465.10	STAR	2	TGCT THYM
ENSG00000165794.8	SLC39A2	2	BRCA TGCT
ENSG00000163743.12	RCHY1	2	COAD GBM
ENSG00000212464.1	SNORA12	2	LAML OV
ENSG00000211665.2	IGLV3-16	2	BLCA LUSC
ENSG00000225764.1	P3H2-AS1	2	CESC PRAD
ENSG00000148248.12	SURF4	2	COAD SARC
ENSG00000090104.10	RGS1	2	BLCA GBM
ENSG00000029559.6	IBSP	2	LUAD STAD
ENSG00000250896.1	RNPS1P1	2	COAD READ
ENSG00000107187.14	LHX3	2	HNSC LIHC
ENSG00000200594.1	RNU6-824P	2	LAML STAD
ENSG00000238178.5	AC078993.1	2	READ TGCT
ENSG00000180155.17	LYNX1	2	SKCM TGCT
ENSG00000094755.15	GABRP	2	BRCA TGCT
ENSG00000136943.9	CTSV	2	BRCA HNSC
ENSG00000179954.13	SSC5D	2	BLCA TGCT
ENSG00000172554.10	SNTG2	2	PRAD TGCT
ENSG00000182218.8	HHIPL1	2	BLCA TGCT
ENSG00000128383.11	APOBEC3A	2	BRCA LUSC
ENSG00000260231.1	KDM7A-DT	2	BRCA COAD
ENSG00000070669.15	ASNS	2	BRCA COAD
ENSG00000229896.2	AL157373.2	2	LIHC PRAD
ENSG00000185275.6	CD24P4	2	COAD READ
ENSG00000058404.18	CAMK2B	2	PRAD TGCT
ENSG00000006747.13	SCIN	2	SARC STAD
ENSG00000177984.6	LCN15	2	COAD TGCT
ENSG00000183155.4	RABIF	2	COAD LUSC
ENSG00000115085.12	ZAP70	2	ACC BLCA
ENSG00000140030.5	GPR65	2	LUSC SARC
ENSG00000157005.3	SST	2	LGG TGCT
ENSG00000110887.6	DAO	2	KIRP LGG
ENSG00000257925.1	AC008083.1	2	DLBC LUSC
ENSG00000135643.4	KCNMB4	2	PRAD TGCT
ENSG00000143125.5	PROK1	2	GBM LGG
ENSG00000228040.1	AL390729.1	2	CESC HNSC
ENSG00000143252.13	SDHC	2	GBM LUSC
ENSG00000278133.1	AC135050.6	2	LGG PRAD
ENSG00000211599.2	IGKV5-2	2	BLCA LUSC
ENSG00000275285.1	AL391095.2	2	KIRC LIHC
ENSG00000123999.4	INHA	2	PCPG TGCT
ENSG00000225178.4	RPSAP58	2	LUAD LUSC
ENSG00000224916.7	APOC4-APOC2	2	LIHC SKCM
ENSG00000229122.1	AGBL5-IT1	2	LGG PRAD
ENSG00000273604.1	EPOP	2	BRCA HNSC
ENSG00000273409.1	AP003481.1	2	GBM LGG
ENSG00000153132.11	CLGN	2	KIRC TGCT
ENSG00000262370.4	AC108134.3	2	BLCA SARC
ENSG00000109971.12	HSPA8	2	COAD LUSC
ENSG00000197261.10	C6orf141	2	HNSC TGCT
ENSG00000234707.2	AC074351.1	2	GBM LGG
ENSG00000122176.10	FMOD	2	BLCA TGCT
ENSG00000138080.12	EMILIN1	2	BLCA TGCT
ENSG00000005844.16	ITGAL	2	ACC SARC
ENSG00000187474.4	FPR3	2	BLCA SARC
ENSG00000267213.4	AC007773.1	2	DLBC PRAD
ENSG00000223676.1	RPL34P26	2	ESCA STAD
ENSG00000146374.12	RSPO3	2	BLCA PCPG
ENSG00000074410.12	CA12	2	SKCM TGCT
ENSG00000224607.4	IGKV1D-27	2	BLCA LUSC
ENSG00000137070.16	IL11RA	2	PRAD TGCT
ENSG00000183092.14	BEGAIN	2	PRAD TGCT
ENSG00000211937.3	IGHV2-5	2	ACC BLCA
ENSG00000235449.2	AC098934.3	2	GBM STAD
ENSG00000043355.9	ZIC2	2	KIRC LGG
ENSG00000255471.1	AP001528.2	2	LIHC TGCT
ENSG00000151917.16	BEND6	2	BLCA LUAD
