ENSG	Gene	NumTypesSig	Types
ENSG00000279149.1	AL356750.1	1	LAML
ENSG00000278588.1	HIST1H2BI	1	UCEC
ENSG00000228551.1	SNRPGP9	1	COAD
ENSG00000268864.3	AC011487.2	1	BRCA
ENSG00000174418.7	RPL35P9	1	KIRC
ENSG00000108417.3	KRT37	1	LUSC
ENSG00000224184.4	MIR3681HG	1	KIRC
ENSG00000226943.3	ALG1L5P	1	TGCT
ENSG00000206941.1	SNORD15A	1	BRCA
ENSG00000145040.3	UCN2	1	LUSC
ENSG00000115592.10	PRKAG3	1	LUSC
ENSG00000251388.1	AC079380.1	1	THYM
ENSG00000224675.1	AC009227.1	1	LGG
ENSG00000237923.1	LINC02570	1	THYM
ENSG00000235491.1	LINC01889	1	BLCA
ENSG00000276903.1	HIST1H2AL	1	TGCT
ENSG00000200906.1	RNU6-854P	1	LAML
ENSG00000233533.1	MKNK2P1	1	BRCA
ENSG00000207524.1	RNU6-33P	1	BRCA
ENSG00000267432.4	DNAH17-AS1	1	LUSC
ENSG00000230863.2	AL137803.1	1	BLCA
ENSG00000259225.5	LINC02345	1	KIRC
ENSG00000206728.1	RF00019	1	COAD
ENSG00000212366.1	RNU6-1246P	1	BLCA
ENSG00000185507.18	IRF7	1	LAML
ENSG00000251747.1	RNU7-60P	1	LAML
ENSG00000216753.3	HMGA1P7	1	LGG
ENSG00000101438.3	SLC32A1	1	PCPG
ENSG00000163682.14	RPL9	1	KICH
ENSG00000262686.1	GLIS2-AS1	1	LUSC
ENSG00000261438.1	AL157394.1	1	KIRP
ENSG00000270165.1	AC010530.1	1	LAML
ENSG00000266206.1	MIR3926-1	1	KIRC
ENSG00000204300.5	TMEM225	1	KIRC
ENSG00000258144.1	LINC02406	1	TGCT
ENSG00000277129.1	AC012531.5	1	SARC
ENSG00000113520.9	IL4	1	PAAD
ENSG00000265725.1	MIR3144	1	BLCA
ENSG00000254531.1	AP001816.1	1	LAML
ENSG00000251073.1	NUDT19P5	1	BRCA
ENSG00000237934.1	AL590729.1	1	LAML
ENSG00000147403.15	RPL10	1	KICH
ENSG00000224397.4	SMIM25	1	HNSC
ENSG00000137210.12	TMEM14B	1	LIHC
ENSG00000223492.1	AL391097.1	1	BRCA
ENSG00000201868.1	RF00019	1	COAD
ENSG00000255972.1	AC026333.1	1	COAD
ENSG00000272426.1	BX284668.6	1	KIRC
ENSG00000223608.1	DSCR4-IT1	1	TGCT
ENSG00000254254.4	AC012349.1	1	PCPG
ENSG00000250900.5	AC008443.6	1	KIRC
ENSG00000223113.1	RNA5SP247	1	COAD
ENSG00000225335.3	AC016027.1	1	ACC
ENSG00000228044.2	AL160408.1	1	LUAD
ENSG00000267703.1	AC020917.2	1	LAML
ENSG00000252943.1	RNU6-264P	1	KIRC
ENSG00000105988.6	NHP2P1	1	UCEC
ENSG00000234768.1	AL611929.1	1	LUAD
ENSG00000186076.5	AC012085.1	1	OV
ENSG00000272304.1	AC096721.1	1	LUAD
ENSG00000233381.3	AK4P3	1	TGCT
ENSG00000223715.1	LINC01208	1	UCS
ENSG00000280368.1	AC034229.5	1	LUAD
ENSG00000249767.1	ENPP7P10	1	LAML
ENSG00000236041.1	COX6CP18	1	COAD
ENSG00000240589.3	RN7SL258P	1	LAML
ENSG00000259677.1	AC027176.2	1	COAD
ENSG00000187642.8	PERM1	1	GBM
ENSG00000271959.1	AC100803.3	1	LUAD
ENSG00000170236.13	USP50	1	LAML
ENSG00000187806.6	TMEM202	1	TGCT
ENSG00000212587.1	SNORA40C	1	LAML
ENSG00000264869.1	AC068112.1	1	KIRC
ENSG00000248319.1	LINC02275	1	KIRC
ENSG00000116783.13	TNNI3K	1	SARC
ENSG00000272537.1	AC005014.3	1	TGCT
ENSG00000256690.1	AP001160.1	1	KIRC
ENSG00000200884.1	RF00019	1	KIRC
ENSG00000234223.2	AC003988.1	1	PRAD
ENSG00000215148.6	PRSS41	1	TGCT
ENSG00000201916.1	RF00019	1	STAD
ENSG00000235605.1	AL355472.1	1	TGCT
ENSG00000238444.1	RNU6-893P	1	COAD
ENSG00000204588.5	LINC01123	1	LUAD
ENSG00000226029.1	LINC01772	1	LAML
ENSG00000266270.1	AC098818.3	1	LAML
ENSG00000249335.1	AC093523.1	1	PCPG
ENSG00000253399.1	AC078852.1	1	LUAD
ENSG00000225118.1	AL392103.1	1	LAML
ENSG00000268620.1	AC078899.3	1	THCA
ENSG00000212380.1	SNORD115-45	1	LGG
ENSG00000154079.5	SDHAF4	1	PCPG
ENSG00000236700.4	LINC01010	1	HNSC
ENSG00000253263.1	AP003354.1	1	BRCA
ENSG00000206716.1	RNU6-133P	1	KIRC
ENSG00000274822.1	MIR6762	1	LAML
ENSG00000167377.16	ZNF23	1	KIRP
ENSG00000227848.1	SUCLA2-AS1	1	TGCT
ENSG00000207932.1	MIR33A	1	LAML
ENSG00000226506.4	AC007463.1	1	LAML
ENSG00000205584.6	AC211476.1	1	LAML
ENSG00000278390.3	AL354696.2	1	COAD
ENSG00000120937.8	NPPB	1	STAD
ENSG00000258992.4	TSPY1	1	TGCT
ENSG00000260005.5	AC027601.2	1	LAML
ENSG00000254278.1	AC107953.2	1	COAD
ENSG00000215399.2	HMGB3P7	1	KIRC
ENSG00000196683.9	TOMM7	1	KICH
ENSG00000114902.12	SPCS1	1	KICH
ENSG00000257446.3	ZNF878	1	LAML
ENSG00000273293.1	AC093458.1	1	LGG
ENSG00000206636.1	RF00019	1	KIRC
ENSG00000234498.3	RPL13AP20	1	COAD
ENSG00000250635.1	CXXC5-AS1	1	LAML
ENSG00000267452.1	LINC02073	1	PCPG
ENSG00000214417.4	KRT18P13	1	THCA
ENSG00000199552.1	RF00092	1	KIRC
ENSG00000070388.10	FGF22	1	DLBC
ENSG00000258216.4	AC009522.1	1	BLCA
ENSG00000202054.1	RNA5SP152	1	UCEC
ENSG00000198658.4	ABHD17AP1	1	LAML
ENSG00000102030.14	NAA10	1	LAML
ENSG00000229380.1	AC147651.2	1	LIHC
ENSG00000233693.1	AL357568.1	1	BRCA
ENSG00000255775.1	AC005845.1	1	HNSC
ENSG00000214776.8	AC092821.1	1	TGCT
ENSG00000272729.1	AC009336.1	1	OV
ENSG00000104904.11	OAZ1	1	KICH
ENSG00000271855.1	AC073195.1	1	LUSC
ENSG00000201098.1	RNY1	1	UCEC
ENSG00000119614.2	VSX2	1	TGCT
ENSG00000263300.1	AC015853.3	1	LAML
ENSG00000200378.1	RNU5B-4P	1	KIRC
ENSG00000234917.2	AC098484.2	1	LUSC
ENSG00000228125.2	AKIRIN1P2	1	KIRC
ENSG00000236241.1	AC119744.1	1	COAD
ENSG00000226339.1	RPS26P56	1	KIRC
ENSG00000234807.5	LINC01135	1	THCA
ENSG00000205426.9	KRT81	1	LIHC
ENSG00000113312.9	TTC1	1	ACC
ENSG00000145309.5	CABS1	1	PRAD
ENSG00000217653.1	AL353692.1	1	LAML
ENSG00000280350.1	LINC01726	1	THYM
ENSG00000006059.3	KRT33A	1	BLCA
ENSG00000259445.1	NA	1	THYM
ENSG00000232656.6	IDI2-AS1	1	ACC
ENSG00000105185.10	PDCD5	1	TGCT
ENSG00000253901.1	AC103409.1	1	BLCA
ENSG00000211909.1	IGHD5-24	1	LAML
ENSG00000276753.1	MIR6821	1	COAD
ENSG00000266072.1	MIR5693	1	COAD
ENSG00000225765.1	LINC01831	1	BLCA
ENSG00000222880.1	RN7SKP261	1	KIRC
ENSG00000207073.1	RF00019	1	KIRC
ENSG00000243280.2	AC093663.2	1	BRCA
ENSG00000251529.1	AC021146.11	1	BLCA
ENSG00000207647.1	MIR153-1	1	PCPG
ENSG00000213786.3	NHP2P2	1	TGCT
ENSG00000226230.1	AC007237.1	1	KIRC
ENSG00000223290.1	RNA5SP107	1	KIRC
ENSG00000280004.1	AC005086.3	1	LAML
ENSG00000225591.2	BX248409.1	1	UCEC
ENSG00000255325.2	AC108136.1	1	BLCA
ENSG00000199226.1	RNU6-50P	1	LUAD
ENSG00000240823.3	RN7SL23P	1	LAML
ENSG00000265719.1	MIR4681	1	LAML
ENSG00000225880.5	LINC00115	1	SARC
ENSG00000260457.2	AC027458.1	1	KIRC
ENSG00000225839.2	TRMT2B-AS1	1	LAML
ENSG00000138207.11	RBP4	1	CESC
ENSG00000270166.1	AL390838.2	1	KIRC
ENSG00000212303.1	RNU6-1154P	1	KIRC
ENSG00000137875.4	BCL2L10	1	DLBC
ENSG00000206917.1	RNU1-52P	1	PRAD
ENSG00000257737.1	AC025265.2	1	SARC
ENSG00000199005.3	MIR370	1	PCPG
ENSG00000264845.2	AC119868.1	1	KIRC
ENSG00000185873.7	TMPRSS11B	1	HNSC
ENSG00000157005.3	SST	1	KIRC
ENSG00000267117.1	AC010525.1	1	KIRC
ENSG00000257925.1	AC008083.1	1	TGCT
ENSG00000171227.6	TMEM37	1	THYM
ENSG00000207256.1	RNU6-880P	1	KIRC
ENSG00000178462.10	TUBAL3	1	BRCA
ENSG00000267731.1	AC005332.2	1	DLBC
ENSG00000266448.1	AC007923.3	1	KIRC
ENSG00000234285.1	GAPDHP49	1	LUAD
ENSG00000146666.5	LINC00525	1	DLBC
ENSG00000275285.1	AL391095.2	1	TGCT
ENSG00000255192.5	NANOGP8	1	TGCT
ENSG00000232830.5	AC110994.1	1	LAML
ENSG00000232874.1	AC080129.2	1	COAD
ENSG00000272692.1	AC010997.4	1	OV
ENSG00000263708.2	AC005695.2	1	COAD
ENSG00000278867.1	AC090616.6	1	LAML
ENSG00000228335.1	AC073063.1	1	OV
ENSG00000257458.1	AC069437.1	1	BRCA
ENSG00000226521.6	AC087499.2	1	TGCT
ENSG00000244062.1	AC080128.1	1	LIHC
ENSG00000237760.1	AC023669.2	1	KIRC
ENSG00000244107.3	RN7SL250P	1	UCEC
ENSG00000252673.1	RNA5SP421	1	UCEC
ENSG00000202411.1	RNA5SP259	1	UCEC
ENSG00000188582.7	PAQR9	1	LIHC
ENSG00000199832.1	RF00019	1	KIRC
ENSG00000224843.5	LINC00240	1	LUAD
ENSG00000273729.1	AC007686.3	1	PCPG
ENSG00000182308.6	DCAF4L1	1	TGCT
ENSG00000240934.2	AC066616.1	1	KIRC
ENSG00000273409.1	AP003481.1	1	THYM
ENSG00000270532.1	PEBP1P2	1	UCEC
ENSG00000129084.16	PSMA1	1	LIHC
ENSG00000241097.2	AP001324.2	1	KIRC
ENSG00000196350.8	ZNF729	1	TGCT
ENSG00000226372.2	DCAF8L1	1	LIHC
ENSG00000223977.1	AC138623.1	1	UCEC
ENSG00000240143.1	AL023653.1	1	DLBC
ENSG00000185933.6	CALHM1	1	STAD
ENSG00000229424.1	AC007349.1	1	KIRP
ENSG00000184612.8	RPL7P26	1	BRCA
ENSG00000236375.3	POU5F1P5	1	LAML
ENSG00000279431.1	AC011840.5	1	THYM
ENSG00000224265.1	LINC02633	1	ACC
ENSG00000266553.2	RN7SL356P	1	KIRP
ENSG00000235431.1	AC010991.1	1	SARC
ENSG00000253373.1	AC021785.1	1	UCEC
ENSG00000201318.1	SNORD114-30	1	COAD
ENSG00000264246.1	AP005208.1	1	LUAD
ENSG00000273956.1	AC005632.4	1	KIRC
ENSG00000196859.6	KRT39	1	UCEC
ENSG00000271415.1	RPL23AP90	1	BLCA
ENSG00000257258.1	AC012150.1	1	LAML
ENSG00000226258.5	GRM7-AS3	1	BLCA
ENSG00000231437.3	LINC01750	1	ACC
ENSG00000224479.4	AC104162.1	1	LUAD
ENSG00000230778.1	ANKRD63	1	LAML
ENSG00000270384.1	RF00003	1	THYM
ENSG00000164363.9	SLC6A18	1	KIRC
ENSG00000240521.1	AC092979.1	1	BRCA
ENSG00000196475.5	GK2	1	TGCT
ENSG00000201627.1	RF00019	1	UCEC
ENSG00000264610.1	MIR4685	1	LAML
ENSG00000165794.8	SLC39A2	1	KICH
ENSG00000267106.4	ZNF561-AS1	1	LIHC
ENSG00000254972.1	AP003498.2	1	BRCA
ENSG00000225530.1	SP3P	1	UCEC
ENSG00000239636.1	AC004865.2	1	LAML
ENSG00000243960.1	AL390195.1	1	COAD
ENSG00000199787.1	SNORA80C	1	COAD
ENSG00000182329.9	KIAA2012	1	LUAD
ENSG00000260586.1	AC064799.2	1	BRCA
ENSG00000270726.4	AJ271736.1	1	BLCA
ENSG00000256721.1	CACNA1C-IT3	1	KIRC
ENSG00000274954.1	AC090971.5	1	LUAD
ENSG00000269350.1	AC010463.2	1	KIRC
ENSG00000258500.2	AL845552.1	1	KIRC
ENSG00000222706.1	RN7SKP89	1	KIRC
ENSG00000250511.1	AC098798.1	1	KIRC
ENSG00000224728.1	IMPDH1P8	1	LAML
ENSG00000272908.1	AC006033.2	1	THYM
ENSG00000173928.2	SWSAP1	1	TGCT
ENSG00000237250.3	AL359924.1	1	TGCT
ENSG00000255850.1	RXYLT1-AS1	1	PRAD
ENSG00000227835.7	CARM1P1	1	KIRC
ENSG00000274827.3	LINC01297	1	PRAD
ENSG00000229912.1	AC128709.1	1	HNSC
ENSG00000252185.1	RNU6-752P	1	KIRC
ENSG00000272170.1	AL355385.1	1	OV
ENSG00000236732.1	AC094019.1	1	LUAD
ENSG00000226398.1	AC013480.1	1	CHOL
ENSG00000249526.1	AC008667.1	1	LAML
ENSG00000267586.5	LINC00907	1	KIRC
ENSG00000256713.6	PGA5	1	THYM
ENSG00000214160.8	ALG3	1	LAML
ENSG00000212479.2	RF00012	1	KIRP
ENSG00000163958.12	ZDHHC19	1	LUSC
ENSG00000221739.1	MIR1203	1	COAD
ENSG00000275302.1	CCL4	1	PRAD
ENSG00000252441.1	RF00264	1	LUAD
ENSG00000270168.1	NA	1	OV
ENSG00000262919.6	CCNQ	1	LAML
ENSG00000206659.1	RF00019	1	KIRC
ENSG00000265342.1	AC011933.3	1	COAD
ENSG00000186777.10	ZNF732	1	TGCT
ENSG00000224274.1	ENSAP1	1	LUAD
ENSG00000254974.1	AP001372.4	1	STAD
ENSG00000268174.1	BNIP3P22	1	KIRC
ENSG00000228667.1	AL157385.1	1	KIRC
ENSG00000168061.12	SAC3D1	1	STAD
ENSG00000223476.1	VN1R42P	1	TGCT
ENSG00000121634.5	GJA8	1	OV
ENSG00000200959.1	SNORA74A	1	BLCA
ENSG00000274737.1	AC004466.2	1	LAML
ENSG00000185296.8	AC026785.1	1	KIRC
ENSG00000259503.1	AC048383.1	1	BRCA
ENSG00000211731.1	TRBV5-7	1	LAML
ENSG00000162068.1	NTN3	1	UCS
ENSG00000235824.4	LINC00837	1	TGCT
ENSG00000188672.15	RHCE	1	TGCT
ENSG00000205361.7	MT1DP	1	PCPG
ENSG00000265252.1	MIR3132	1	UCS
ENSG00000250506.5	CDK3	1	BLCA
ENSG00000272407.1	AL022394.1	1	KIRC
ENSG00000231884.1	NDUFB1P1	1	UCEC
ENSG00000248605.4	AC022140.1	1	UCEC
ENSG00000273209.1	AC069148.1	1	LUSC
ENSG00000259098.1	AC025884.2	1	THYM
ENSG00000258922.1	AC106028.2	1	LUAD
ENSG00000270255.1	AC009884.2	1	LUAD
ENSG00000279656.1	AL132780.4	1	KIRC
ENSG00000259434.1	AC068875.1	1	TGCT
ENSG00000258026.1	AC078955.1	1	KIRC
ENSG00000100162.13	CENPM	1	LIHC
ENSG00000229544.8	NKX1-2	1	LIHC
ENSG00000204547.7	DEFB122	1	TGCT
ENSG00000229676.2	ZNF492	1	TGCT
ENSG00000230799.1	AC007279.1	1	LAML
ENSG00000270083.1	AL021878.2	1	LAML
ENSG00000147813.14	NAPRT	1	LAML
ENSG00000276810.1	AC244093.2	1	KIRC
ENSG00000257635.2	CR383656.4	1	PRAD
ENSG00000257605.2	AC073611.2	1	KIRC
ENSG00000277373.1	AL132765.2	1	SARC
ENSG00000224207.3	AC018797.1	1	LAML
ENSG00000233557.2	NFU1P2	1	LUAD
ENSG00000221044.2	RF00012	1	LAML
ENSG00000273882.1	MIR8066	1	COAD
ENSG00000200755.1	RNA5SP68	1	UCEC
ENSG00000187837.3	HIST1H1C	1	TGCT
ENSG00000270876.1	ZNF30-AS1	1	OV
ENSG00000272963.1	OR7A19P	1	LUAD
ENSG00000278740.1	AC005332.7	1	LUAD
ENSG00000216179.1	MIR541	1	PCPG
ENSG00000135778.10	NTPCR	1	SARC
ENSG00000249231.6	CASC16	1	BRCA
ENSG00000178226.9	PRSS36	1	STAD
ENSG00000278931.1	CR381670.1	1	UCEC
ENSG00000275468.1	AC004678.1	1	COAD
ENSG00000227517.5	LINC01483	1	THCA
ENSG00000267698.1	AC002116.2	1	LAML
ENSG00000071203.8	MS4A12	1	TGCT
ENSG00000227507.2	LTB	1	LAML
ENSG00000241149.2	AC115220.1	1	TGCT
ENSG00000223393.1	AL118511.1	1	OV
ENSG00000253701.2	NA	1	HNSC
ENSG00000225718.1	AC092100.1	1	TGCT
ENSG00000276953.1	TRBV12-4	1	TGCT
ENSG00000261924.1	AC127496.1	1	LAML
ENSG00000270192.1	MRPS35P3	1	LUAD
ENSG00000253660.1	AC008464.1	1	BRCA
ENSG00000280989.1	LINC00581	1	LUSC
ENSG00000229835.2	KHSRPP1	1	STAD
ENSG00000266242.1	GRAMD4P7	1	BRCA
ENSG00000253409.1	TRBV7-4	1	LAML
ENSG00000235241.1	BX284668.4	1	PCPG
ENSG00000228021.6	AL158835.1	1	LUAD
ENSG00000185641.6	AC034236.1	1	COAD
ENSG00000272121.1	AC006058.3	1	PCPG
ENSG00000173124.13	ACSM6	1	BLCA
ENSG00000201602.1	RF00019	1	KIRC
ENSG00000148346.10	LCN2	1	THYM
ENSG00000249627.1	AC017037.1	1	BRCA
ENSG00000235763.1	SNRPGP5	1	COAD
ENSG00000271897.1	AL357518.1	1	TGCT
ENSG00000200711.1	RNA5SP28	1	UCEC
ENSG00000253035.1	RNU4ATAC5P	1	KIRC
ENSG00000225535.5	LINC01393	1	COAD
ENSG00000257859.1	CASC18	1	OV
ENSG00000252577.1	SCARNA20	1	UCEC
ENSG00000278637.1	HIST1H4A	1	UCEC
ENSG00000168126.3	OR2W6P	1	TGCT
ENSG00000246465.1	AC138904.1	1	LUSC
ENSG00000258900.1	HNRNPCP1	1	BLCA
ENSG00000252427.1	RF00573	1	KIRC
ENSG00000108479.10	GALK1	1	STAD
ENSG00000114023.14	FAM162A	1	BLCA
ENSG00000252397.1	RNU5A-4P	1	COAD
ENSG00000272308.1	AC104113.1	1	COAD
ENSG00000223787.2	AL354890.1	1	LUAD
ENSG00000201465.1	RF00432	1	KIRC
ENSG00000151650.7	VENTX	1	TGCT
ENSG00000258479.4	LINC00640	1	BLCA
ENSG00000236137.1	AL445231.1	1	PRAD
ENSG00000122406.11	RPL5	1	KICH
ENSG00000128254.12	C22orf24	1	ESCA
ENSG00000234143.1	UGT1A13P	1	BLCA
ENSG00000185105.4	MYADML2	1	SARC
ENSG00000248238.1	LINC02438	1	KIRC
ENSG00000240386.3	LCE1F	1	BLCA
ENSG00000237586.3	AC090192.1	1	LAML
ENSG00000175294.5	CATSPER1	1	KIRP
ENSG00000213538.5	KRT8P41	1	BRCA
ENSG00000255421.1	AP002340.1	1	BRCA
ENSG00000199886.1	RNU6-249P	1	COAD
ENSG00000231035.1	RPL7L1P9	1	KIRC
ENSG00000130783.12	CCDC62	1	TGCT
ENSG00000201668.1	RF00019	1	COAD
ENSG00000261604.1	AC114947.2	1	GBM
ENSG00000212392.1	RF00019	1	KIRC
ENSG00000228302.2	AL512770.1	1	LAML
ENSG00000261742.4	LINC00922	1	BRCA
ENSG00000261293.1	AC007601.2	1	LAML
ENSG00000146926.9	ASB10	1	SARC
ENSG00000275328.1	SPDYE19P	1	LAML
ENSG00000271375.1	AC134879.2	1	HNSC
ENSG00000234465.9	PINLYP	1	TGCT
ENSG00000270923.1	TAS2R6P	1	LAML
ENSG00000248127.1	AC026774.1	1	ACC
ENSG00000129910.6	CDH15	1	GBM
ENSG00000239910.3	RN7SL530P	1	COAD
ENSG00000258428.4	AL161757.2	1	LAML
ENSG00000279310.1	AC073530.2	1	COAD
ENSG00000272834.1	AL022238.3	1	LAML
ENSG00000227430.1	AC019185.1	1	UCEC
ENSG00000232628.4	AC092809.2	1	KIRC
ENSG00000255966.1	AC006064.3	1	KIRC
ENSG00000254919.1	AC090692.1	1	LGG
ENSG00000239413.1	RPS27P23	1	READ
ENSG00000225779.1	AL122001.1	1	KIRC
ENSG00000243981.4	AC064862.6	1	TGCT
ENSG00000227432.1	AC053503.1	1	LGG
ENSG00000234946.1	SDHCP3	1	LAML
ENSG00000238286.1	SLC35E1P1	1	LAML
ENSG00000228636.1	LINC02663	1	KIRC
ENSG00000253098.1	RNU7-161P	1	LUAD
ENSG00000187533.12	PRR27	1	ESCA
ENSG00000276545.1	PCDHGB9P	1	LAML
ENSG00000218561.1	AL353133.1	1	TGCT
ENSG00000234020.1	CHIAP3	1	SARC
ENSG00000111886.10	GABRR2	1	LAML
ENSG00000168356.10	SCN11A	1	BLCA
ENSG00000279735.1	AC124312.4	1	PRAD
ENSG00000277199.1	LINC01632	1	LIHC
ENSG00000242707.3	RN7SL362P	1	LUAD
ENSG00000261040.5	WFDC21P	1	LGG
ENSG00000243035.3	RN7SL810P	1	KIRC
ENSG00000240854.1	AC117409.1	1	PRAD
ENSG00000230269.5	LINC02525	1	LUAD
ENSG00000244094.1	SPRR2F	1	OV
ENSG00000223131.1	RNA5SP304	1	UCEC
ENSG00000206951.1	RF00019	1	KIRC
ENSG00000178934.4	LGALS7B	1	LIHC
ENSG00000269765.2	AC011492.1	1	KIRC
ENSG00000135436.7	FAM186B	1	LAML
ENSG00000132958.16	TPTE2	1	TGCT
ENSG00000263443.1	AC100872.1	1	OV
ENSG00000223760.4	MED15P9	1	THYM
ENSG00000258843.1	AL133485.1	1	LAML
ENSG00000266282.1	UBL5P2	1	UCEC
ENSG00000258999.1	NA	1	THCA
ENSG00000227199.1	ST7-AS1	1	OV
ENSG00000240616.1	RPS6P25	1	UCEC
ENSG00000158747.12	NBL1	1	LAML
ENSG00000131183.9	SLC34A1	1	KIRC
ENSG00000223634.1	AC012506.2	1	SKCM
ENSG00000270087.4	AC010997.3	1	LUAD
ENSG00000270335.1	AC093159.2	1	LAML
ENSG00000178342.4	KCNG2	1	LAML
ENSG00000242034.1	AC097493.1	1	COAD
ENSG00000231210.2	LINC01510	1	KICH
ENSG00000207763.1	MIR617	1	KIRC
ENSG00000227945.1	AL590006.1	1	COAD
ENSG00000268941.2	LINC01711	1	GBM
ENSG00000201999.1	RNA5SP428	1	UCEC
ENSG00000228288.5	PCAT6	1	CESC
ENSG00000277396.1	RF00017	1	COAD
ENSG00000270141.3	TERC	1	COAD
ENSG00000224311.1	AL590640.1	1	KIRC
ENSG00000279532.1	AC002094.5	1	KIRC
ENSG00000278434.1	AC023830.3	1	LAML
ENSG00000233818.1	AP000695.2	1	LIHC
ENSG00000230897.1	RPS18P12	1	UCEC
ENSG00000083807.8	SLC27A5	1	LAML
ENSG00000230481.2	IGKV1OR22-5	1	HNSC
ENSG00000249426.1	AC093206.1	1	KIRC
ENSG00000207281.1	RF00019	1	COAD
ENSG00000275693.1	RF02116	1	LUAD
ENSG00000270474.1	IGHV3-29	1	HNSC
ENSG00000228779.1	Z69666.1	1	LAML
ENSG00000237016.1	AC013410.1	1	COAD
ENSG00000241228.1	RPL12P31	1	BRCA
ENSG00000249509.1	AC023886.1	1	BRCA
ENSG00000237872.4	POU5F1P4	1	LAML
ENSG00000252684.1	RNU6ATAC36P	1	LAML
ENSG00000115307.15	AUP1	1	LAML
ENSG00000251149.1	MTND5P5	1	LUAD
ENSG00000248779.1	AC093297.1	1	BRCA
ENSG00000224555.3	AC087441.1	1	LAML
ENSG00000182631.6	RXFP3	1	PCPG
ENSG00000145194.16	ECE2	1	PCPG
ENSG00000253363.4	AC090809.1	1	TGCT
ENSG00000243115.3	RN7SL849P	1	KIRC
ENSG00000252585.1	RF00019	1	COAD
ENSG00000211827.1	TRDJ2	1	LAML
ENSG00000169972.10	PUSL1	1	LAML
ENSG00000115541.9	HSPE1	1	TGCT
ENSG00000278520.1	MIR7851	1	KIRC
ENSG00000224509.1	AC010884.1	1	SARC
ENSG00000260710.1	AC120498.4	1	BRCA
ENSG00000173421.15	CCDC36	1	SARC
ENSG00000271952.1	LINC01954	1	PAAD
ENSG00000267201.1	LINC01775	1	SARC
ENSG00000232260.2	BTF3L4P1	1	BLCA
ENSG00000185607.5	ACTBP7	1	UCEC
ENSG00000254996.4	ANKHD1-EIF4EBP3	1	ACC
ENSG00000163882.8	POLR2H	1	KICH
ENSG00000262445.3	AC099684.2	1	KIRC
ENSG00000271907.1	SNORA35B	1	UCEC
ENSG00000221421.1	MIR1283-1	1	BLCA
ENSG00000081041.8	CXCL2	1	KIRC
ENSG00000207422.1	RNU6-813P	1	BRCA
ENSG00000233332.1	AL122008.3	1	KICH
ENSG00000280832.1	GSEC	1	LIHC
ENSG00000242182.3	RN7SL745P	1	KIRC
ENSG00000252326.1	SNORD116-25	1	KIRC
ENSG00000263482.3	ANTXRLP1	1	LAML
ENSG00000243167.1	RPS10P28	1	SKCM
ENSG00000256542.2	AC148477.2	1	THYM
ENSG00000180422.3	LINC00304	1	LAML
ENSG00000167798.15	C3P1	1	ESCA
ENSG00000258881.5	AC007040.2	1	KIRC
ENSG00000232294.4	AL031674.1	1	COAD
ENSG00000148362.9	PAXX	1	LUSC
ENSG00000208000.1	MIR509-1	1	KIRP
ENSG00000123561.13	SERPINA7	1	ACC
ENSG00000273216.1	AC002059.1	1	TGCT
ENSG00000252919.1	RF00019	1	KIRC
ENSG00000264994.1	SNORD92	1	UCEC
ENSG00000225663.6	MCRIP1	1	LAML
ENSG00000248746.4	ACTN3	1	TGCT
ENSG00000266441.1	AP005205.2	1	TGCT
ENSG00000087077.10	TRIP6	1	LUSC
ENSG00000232524.1	AC073323.1	1	LIHC
ENSG00000267105.1	AC011511.3	1	UCEC
ENSG00000237271.1	AC009498.1	1	PCPG
ENSG00000138435.13	CHRNA1	1	LIHC
ENSG00000186049.7	KRT73	1	LAML
ENSG00000272094.1	AC091614.1	1	DLBC
ENSG00000236253.6	SLC25A3P1	1	TGCT
ENSG00000252431.1	RNU6-1247P	1	KIRC
ENSG00000227646.6	STEAP2-AS1	1	PRAD
ENSG00000178503.6	NECAP1P1	1	UCEC
ENSG00000279381.1	CR392039.2	1	LAML
ENSG00000237539.1	AC003669.1	1	LUSC
ENSG00000162825.15	NBPF20	1	THYM
ENSG00000258592.1	AL391152.1	1	TGCT
ENSG00000240770.4	C21orf91-OT1	1	LUAD
ENSG00000185847.6	LINC01405	1	KIRC
ENSG00000261357.1	AC099518.2	1	BLCA
ENSG00000232383.1	AC010677.1	1	TGCT
ENSG00000258427.3	RBM8B	1	UCEC
ENSG00000126549.8	STATH	1	HNSC
ENSG00000253766.1	AC091946.1	1	TGCT
ENSG00000189398.5	OR7E12P	1	LUSC
ENSG00000134056.10	MRPS36	1	ACC
ENSG00000270903.1	HNRNPA3P9	1	COAD
ENSG00000268894.5	PLCE1-AS1	1	SKCM
ENSG00000255931.1	AP003108.1	1	LUAD
ENSG00000144771.7	LRTM1	1	BLCA
ENSG00000168959.13	GRM5	1	LGG
ENSG00000233309.1	RPS6P12	1	LUAD
ENSG00000196834.10	POTEI	1	BRCA
ENSG00000251578.1	TRBV21-1	1	KIRC
ENSG00000243708.7	PLA2G4B	1	LUSC
ENSG00000253893.2	FAM85B	1	SARC
ENSG00000269976.1	AC012065.3	1	LUAD
ENSG00000269600.1	AC016629.2	1	BRCA
ENSG00000153495.9	TEX29	1	KIRC
ENSG00000226440.6	AL365214.2	1	LUAD
ENSG00000268696.1	ZNF723	1	TGCT
ENSG00000013306.14	SLC25A39	1	LAML
ENSG00000235445.1	AC016027.3	1	KIRC
